,caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn,Year,Month,Ground_Truth_Bull_and_Bear,Date,month_trend,ground_trend
4311,20120328,-0.004714,-0.004947999999999999,-0.007708,-0.008006999999999998,13008356300.0,500,13072671100.0,500,1405.54,-0.004942,2012,201203,1,2012-03-28,0,0
4312,20120329,-0.001632,-0.001657,-0.001142,-0.001181,12986795500.0,500,13008356300.0,500,1403.28,-0.0016079999999999998,2012,201203,0,2012-03-29,0,0
4313,20120330,0.00373,0.003726,0.003372,0.0033619999999999995,13039456700.0,500,12986795500.0,500,1408.47,0.003698,2012,201203,0,2012-03-30,0,0
4314,20120402,0.007406999999999999,0.007354,0.007935,0.007877,13125532300.0,500,13012171600.0,499,1419.04,0.007504999999999999,2012,201204,0,2012-04-02,0,0
4315,20120403,-0.003787,-0.004023,-0.0048920000000000005,-0.005002,13072722100.0,500,13125532300.0,499,1413.38,-0.003989,2012,201204,0,2012-04-03,0,0
4316,20120404,-0.010034,-0.010061,-0.011043,-0.011103,12949418100.0,500,13081026900.0,500,1398.96,-0.010202,2012,201204,0,2012-04-04,0,0
4317,20120405,-0.000117,-0.000463,-0.002264,-0.00238,12943949000.0,500,12949418100.0,500,1398.08,-0.000629,2012,201204,-1,2012-04-05,0,0
4318,20120409,-0.011358,-0.011389,-0.013588,-0.013607,12796496500.0,500,12943949000.0,500,1382.2,-0.011358,2012,201204,-1,2012-04-09,0,0
4319,20120410,-0.017067,-0.017072,-0.018769,-0.018776,12582919800.0,500,12796496500.0,500,1358.59,-0.017081,2012,201204,-1,2012-04-10,0,0
4320,20120411,0.007587999999999998,0.00744,0.010111,0.01003,12676537500.0,500,12582919800.0,500,1368.71,0.007449,2012,201204,-1,2012-04-11,0,0
4321,20120412,0.013798,0.013787,0.016522,0.016491,12851304100.0,500,12676537500.0,500,1387.57,0.013779,2012,201204,-1,2012-04-12,0,0
4322,20120413,-0.01242,-0.012437,-0.01205,-0.012062,12691680400.0,500,12851304100.0,500,1370.26,-0.012475,2012,201204,-1,2012-04-13,0,0
4323,20120416,-0.00045,-0.00045,-0.000509,-0.000509,12686190800.0,500,12691680400.0,500,1369.57,-0.000504,2012,201204,-1,2012-04-16,0,0
4324,20120417,0.015507,0.015503,0.015,0.014986,12882891800.0,500,12686190800.0,500,1390.78,0.015487,2012,201204,-1,2012-04-17,0,0
4325,20120418,-0.003952000000000001,-0.003956,-0.005031,-0.005078,12832032600.0,500,12882891800.0,500,1385.14,-0.004055,2012,201204,-1,2012-04-18,0,0
4326,20120419,-0.005824,-0.005873,-0.0034630000000000004,-0.0035060000000000004,12756744100.0,500,12832032600.0,500,1376.92,-0.005934,2012,201204,-1,2012-04-19,0,0
4327,20120420,0.00137,0.001347,0.000902,0.000889,12773925000.0,500,12756744100.0,500,1378.53,0.001169,2012,201204,-1,2012-04-20,0,0
4328,20120423,-0.008768999999999999,-0.008789,-0.009883,-0.009912,12661679500.0,500,12773925000.0,500,1366.94,-0.008408,2012,201204,-1,2012-04-23,0,0
4329,20120424,0.003327,0.003327,0.002916,0.002916,12703803900.0,500,12661679500.0,500,1371.97,0.00368,2012,201204,-1,2012-04-24,0,0
4330,20120425,0.013675,0.013537,0.013105,0.013061,12876011400.0,500,12703803900.0,500,1390.69,0.013645,2012,201204,-1,2012-04-25,0,0
4331,20120426,0.007023000000000001,0.006967,0.007615,0.007523999999999999,12965475300.0,500,12876011400.0,500,1399.98,0.006679999999999999,2012,201204,-1,2012-04-26,0,0
4332,20120427,0.002703,0.002677,0.003281,0.003182,13000748400.0,500,12965475300.0,500,1403.36,0.002414,2012,201204,-1,2012-04-27,0,0
4333,20120430,-0.003841,-0.003859000000000001,-0.002732,-0.002748,12936189900.0,500,13000748400.0,500,1397.91,-0.003884,2012,201204,-1,2012-04-30,0,0
4334,20120501,0.005573,0.005571,0.006490999999999999,0.006486,13007095200.0,500,12957533900.0,500,1405.82,0.005658,2012,201205,-1,2012-05-01,0,0
4335,20120502,-0.002329,-0.002441,-0.00319,-0.003249,12975368300.0,500,13007095200.0,500,1402.31,-0.002497,2012,201205,-1,2012-05-02,0,0
4336,20120503,-0.00757,-0.007741,-0.009982,-0.0101,12874646000.0,500,12975368300.0,500,1391.57,-0.007659,2012,201205,-1,2012-05-03,0,0
4337,20120504,-0.016202,-0.016228,-0.016381,-0.016461,12665124400.0,500,12874646000.0,500,1369.1,-0.016146999999999998,2012,201205,-1,2012-05-04,0,0
4338,20120507,0.000175,0.00015800000000000002,-0.0006349999999999999,-0.00067,12667124600.0,500,12665124400.0,500,1369.58,0.000351,2012,201205,-1,2012-05-07,0,0
4339,20120508,-0.004166,-0.004297,-0.00608,-0.006196,12612689600.0,500,12667124600.0,500,1363.72,-0.004279,2012,201205,-1,2012-05-08,0,0
4340,20120509,-0.006242,-0.006572,-0.004207,-0.004386,12529800900.0,500,12612689600.0,500,1354.58,-0.006702,2012,201205,-1,2012-05-09,0,0
4341,20120510,0.002691,0.002405,0.001376,0.00124,12559927200.0,500,12529800900.0,500,1357.99,0.002517,2012,201205,-1,2012-05-10,0,0
4342,20120511,-0.003215,-0.00333,-0.002279,-0.0023710000000000003,12518174500.0,500,12559927200.0,500,1353.39,-0.003387,2012,201205,-1,2012-05-11,0,0
4343,20120514,-0.011019,-0.011118,-0.011465,-0.011608,12378979500.0,500,12518174500.0,500,1338.35,-0.011113,2012,201205,-1,2012-05-14,0,0
4344,20120515,-0.005451,-0.005643,-0.008058,-0.008185,12309126300.0,500,12378979500.0,500,1330.66,-0.005746,2012,201205,-1,2012-05-15,0,0
4345,20120516,-0.0042710000000000005,-0.004606,-0.007266,-0.007514,12252435000.0,500,12309126300.0,500,1324.8,-0.004404,2012,201205,-1,2012-05-16,0,0
4346,20120517,-0.014673,-0.014772,-0.01883,-0.018933,12071436900.0,500,12252435000.0,500,1304.86,-0.015050999999999997,2012,201205,-1,2012-05-17,0,0
4347,20120518,-0.007276,-0.007286,-0.008976000000000001,-0.008995999999999999,11983019800.0,500,12071436900.0,500,1295.22,-0.007388,2012,201205,-1,2012-05-18,0,0
4348,20120521,0.016123,0.016107,0.020085,0.020051,12176029800.0,500,11983019800.0,500,1315.99,0.016036,2012,201205,-1,2012-05-21,0,0
4349,20120522,0.000573,0.00055,0.000479,0.000433,12170582200.0,500,12163886000.0,499,1316.63,0.0004860000000000001,2012,201205,-1,2012-05-22,0,0
4350,20120523,0.001839,0.001797,0.003889,0.003818,12192447800.0,500,12170582200.0,499,1318.86,0.0016940000000000002,2012,201205,-1,2012-05-23,0,0
4351,20120524,0.001519,0.001366,0.0004980000000000001,0.000403,12210936700.0,500,12192447800.0,499,1320.68,0.0013800000000000002,2012,201205,-1,2012-05-24,0,0
4352,20120525,-0.0020800000000000003,-0.002082,0.001037,0.001022,12198320600.0,500,12223776800.0,500,1317.82,-0.002166,2012,201205,-1,2012-05-25,0,0
4353,20120529,0.011299,0.01114,0.013079,0.012916,12334211000.0,500,12198320600.0,500,1332.42,0.011079,2012,201205,-1,2012-05-29,0,0
4354,20120530,-0.014079,-0.014381,-0.018852,-0.019206,12156834300.0,500,12334211000.0,500,1313.32,-0.014335,2012,201205,-1,2012-05-30,0,0
4355,20120531,-0.002107,-0.002212,-0.0037,-0.003776,12122975400.0,500,12156834300.0,500,1310.33,-0.002277,2012,201205,-1,2012-05-31,0,0
4356,20120601,-0.024708,-0.024748,-0.028189,-0.02823,11822895500.0,500,12122975400.0,500,1278.04,-0.024643,2012,201206,-1,2012-06-01,0,0
4357,20120604,0.000295,0.000267,-0.001832,-0.001899,11825974000.0,500,11822895500.0,500,1278.18,0.00011,2012,201206,-1,2012-06-04,0,0
4358,20120605,0.005835,0.005801,0.010286,0.010258,11895954600.0,500,11827387500.0,500,1285.5,0.005727,2012,201206,0,2012-06-05,0,0
4359,20120606,0.023073,0.022801,0.024435,0.024026,12170300400.0,500,11895954600.0,500,1315.13,0.023049,2012,201206,0,2012-06-06,0,0
4360,20120607,1.4e-05,-4.6e-05,-0.002021,-0.002161,12169742900.0,500,12170300400.0,500,1314.99,-0.000106,2012,201206,0,2012-06-07,0,0
4361,20120608,0.008371,0.008351,0.007976,0.007937999999999999,12271374000.0,500,12169742900.0,500,1325.66,0.008114,2012,201206,0,2012-06-08,0,0
4362,20120611,-0.012739,-0.012789,-0.016293000000000002,-0.016352000000000002,12114554300.0,500,12271374000.0,500,1308.93,-0.01262,2012,201206,0,2012-06-11,0,0
4363,20120612,0.011654,0.011638,0.012715,0.012674,12255542500.0,500,12114554300.0,500,1324.18,0.011651,2012,201206,0,2012-06-12,0,0
4364,20120613,-0.006675,-0.007031999999999999,-0.010372,-0.010631,12169357900.0,500,12255542500.0,500,1314.88,-0.007023000000000001,2012,201206,0,2012-06-13,0,0
4365,20120614,0.01073,0.01071,0.010412,0.010367,12299697300.0,500,12169357900.0,500,1329.1,0.010815,2012,201206,1,2012-06-14,0,0
4366,20120615,0.010421,0.010417,0.012505,0.012499,12427818600.0,500,12299697300.0,500,1342.84,0.010338,2012,201206,1,2012-06-15,0,0
4367,20120618,0.001494,0.001478,0.002122,0.002069,12446182400.0,500,12427818600.0,500,1344.78,0.001445,2012,201206,1,2012-06-18,0,0
4368,20120619,0.009845,0.009826,0.012436,0.012363,12568474700.0,500,12446182400.0,500,1357.98,0.009816,2012,201206,1,2012-06-19,0,0
4369,20120620,-0.001449,-0.001489,-0.0014880000000000002,-0.001562,12549294700.0,500,12568474700.0,500,1355.69,-0.001686,2012,201206,1,2012-06-20,0,0
4370,20120621,-0.02209,-0.022238,-0.025592,-0.025616000000000003,12270218000.0,500,12549294700.0,500,1325.51,-0.022262,2012,201206,1,2012-06-21,0,0
4371,20120622,0.00708,0.007078,0.007188,0.0071769999999999985,12356327300.0,500,12270218000.0,500,1335.02,0.007175,2012,201206,1,2012-06-22,0,0
4372,20120625,-0.015577,-0.015694999999999997,-0.018119,-0.018155,12162392100.0,500,12356327300.0,500,1313.72,-0.015955,2012,201206,1,2012-06-25,0,0
4373,20120626,0.004758,0.004756,0.005196,0.00519,12220263500.0,500,12162392100.0,500,1319.99,0.004773,2012,201206,1,2012-06-26,0,0
4374,20120627,0.008995,0.008765,0.010611,0.010308,12327377700.0,500,12220263500.0,500,1331.85,0.008985,2012,201206,1,2012-06-27,0,0
4375,20120628,-0.002167,-0.002217,0.0005009999999999999,0.000429,12300050800.0,500,12327377700.0,500,1329.04,-0.0021100000000000003,2012,201206,1,2012-06-28,0,0
4376,20120629,0.025165,0.025128,0.027728,0.027697000000000003,12600361800.0,500,12301167000.0,500,1362.16,0.02492,2012,201206,1,2012-06-29,0,0
4377,20120702,0.002405,0.002347,0.001845,0.0017920000000000004,12621904200.0,500,12592344000.0,500,1365.51,0.002459,2012,201207,1,2012-07-02,0,0
4378,20120703,0.006712999999999999,0.006484,0.009228,0.009102,12703742500.0,500,12621904200.0,500,1374.02,0.006232,2012,201207,1,2012-07-03,0,0
4379,20120705,-0.004557,-0.00457,-0.004347,-0.004376,12645685300.0,500,12703742500.0,500,1367.58,-0.004686999999999999,2012,201207,1,2012-07-05,0,0
4380,20120706,-0.009039,-0.009383,-0.010985,-0.01108,12527034900.0,500,12645685300.0,500,1354.68,-0.009433,2012,201207,1,2012-07-06,0,0
4381,20120709,-0.001629,-0.001641,-0.005392,-0.005416,12506477100.0,500,12527034900.0,500,1352.46,-0.001639,2012,201207,1,2012-07-09,0,0
4382,20120710,-0.008019,-0.008024,-0.010442,-0.010452,12406129200.0,500,12506477100.0,500,1341.47,-0.008126000000000001,2012,201207,1,2012-07-10,0,0
4383,20120711,-2e-05,-0.000144,2.6e-05,-2.4e-05,12404338300.0,500,12406129200.0,500,1341.45,-1.5e-05,2012,201207,1,2012-07-11,0,0
4384,20120712,-0.00503,-0.005038,-0.005953,-0.005983,12341841000.0,500,12404338300.0,500,1334.76,-0.004987,2012,201207,1,2012-07-12,0,0
4385,20120713,0.016617,0.016596,0.016244,0.016227000000000002,12546600200.0,500,12341841000.0,500,1356.78,0.016497,2012,201207,1,2012-07-13,0,0
4386,20120716,-0.0023190000000000003,-0.0023190000000000003,-0.003947,-0.003947,12517072800.0,500,12546600200.0,500,1353.64,-0.002314,2012,201207,1,2012-07-16,0,0
4387,20120717,0.007375,0.007375,0.007511,0.007511,12609386400.0,500,12517072800.0,500,1363.67,0.007409999999999998,2012,201207,1,2012-07-17,0,0
4388,20120718,0.006779,0.006629,0.008719,0.008684,12692759000.0,500,12609386400.0,500,1372.78,0.006681,2012,201207,1,2012-07-18,0,0
4389,20120719,0.002712,0.002609,0.003719,0.003647,12726098400.0,500,12692759000.0,500,1376.51,0.002717,2012,201207,1,2012-07-19,0,0
4390,20120720,-0.009819,-0.009842,-0.012487,-0.012499,12601023100.0,500,12726098400.0,500,1362.66,-0.010062,2012,201207,1,2012-07-20,0,0
4391,20120723,-0.009045,-0.009067,-0.01062,-0.01065,12486659400.0,500,12601023100.0,500,1350.52,-0.008909,2012,201207,1,2012-07-23,0,0
4392,20120724,-0.009039,-0.009039,-0.011772,-0.011772,12373824500.0,500,12486659400.0,500,1338.31,-0.009041,2012,201207,1,2012-07-24,0,0
4393,20120725,-0.000342,-0.000364,5e-05,1.1e-05,12369624200.0,500,12373824500.0,500,1337.89,-0.000314,2012,201207,1,2012-07-25,0,0
4394,20120726,0.016661000000000002,0.016637,0.018019,0.017983000000000002,12575424400.0,500,12369624200.0,500,1360.02,0.016541,2012,201207,1,2012-07-26,0,0
4395,20120727,0.019238,0.019175,0.022037,0.021945,12798007300.0,500,12559372200.0,499,1385.97,0.019081,2012,201207,1,2012-07-27,0,0
4396,20120730,-0.000306,-0.000346,-0.001926,-0.002071,12793152300.0,500,12798007300.0,499,1385.3,-0.000483,2012,201207,1,2012-07-30,0,0
4397,20120731,-0.004437,-0.004443,-0.005888,-0.005898,12762979000.0,500,12806208600.0,500,1379.32,-0.0043170000000000005,2012,201207,1,2012-07-31,0,0
4398,20120801,-0.003073,-0.003232,-0.004175,-0.004252000000000001,12721654800.0,500,12762979000.0,500,1375.14,-0.00303,2012,201208,1,2012-08-01,0,0
4399,20120802,-0.007161,-0.007240000000000002,-0.008698000000000001,-0.008791,12629552000.0,500,12721654800.0,500,1365.0,-0.007373999999999999,2012,201208,1,2012-08-02,0,0
4400,20120803,0.019034,0.018914,0.022043,0.021979,12868249900.0,500,12629552000.0,500,1390.99,0.01904,2012,201208,1,2012-08-03,0,0
4401,20120806,0.002376,0.002352,0.004186,0.004102000000000001,12898190700.0,500,12868249900.0,500,1394.23,0.002329,2012,201208,1,2012-08-06,0,0
4402,20120807,0.005174,0.005156,0.010413,0.010385,12964694600.0,500,12898190700.0,500,1401.35,0.005107,2012,201208,1,2012-08-07,0,0
4403,20120808,0.001014,0.0006580000000000001,0.002724,0.0024760000000000003,12973224600.0,500,12964694600.0,500,1402.22,0.000621,2012,201208,1,2012-08-08,0,0
4404,20120809,0.0007570000000000001,0.00032900000000000003,0.001909,0.001822,12977543800.0,500,12973224600.0,500,1402.8,0.000414,2012,201208,1,2012-08-09,0,0
4405,20120810,0.002143,0.002111,0.001802,0.0017,13005096600.0,500,12977543800.0,500,1405.87,0.002188,2012,201208,1,2012-08-10,0,0
4406,20120813,-0.001029,-0.001219,-0.00209,-0.002305,12989231600.0,500,13005096600.0,500,1404.11,-0.001252,2012,201208,1,2012-08-13,0,0
4407,20120814,0.000231,4.6e-05,-0.001588,-0.001672,12989681400.0,500,12989231600.0,500,1403.93,-0.000128,2012,201208,1,2012-08-14,0,0
4408,20120815,0.001656,0.001306,0.003639,0.0033950000000000004,13006640500.0,500,12989681400.0,500,1405.53,0.00114,2012,201208,1,2012-08-15,0,0
4409,20120816,0.006944,0.006883,0.008662999999999999,0.008589,13096162400.0,500,13006640500.0,500,1415.51,0.007101000000000001,2012,201208,1,2012-08-16,0,0
4410,20120817,0.00186,0.001857,0.002501,0.002494,13120409000.0,500,13096162400.0,500,1418.16,0.001872,2012,201208,1,2012-08-17,0,0
4411,20120820,-2.5e-05,-4.4e-05,-0.00111,-0.001153,13119845600.0,500,13120409000.0,500,1418.13,-2.1e-05,2012,201208,1,2012-08-20,0,0
4412,20120821,-0.003603,-0.003647,-0.00152,-0.001603,13072003900.0,500,13119845600.0,500,1413.17,-0.003498,2012,201208,1,2012-08-21,0,0
4413,20120822,0.00025,0.000187,-0.001135,-0.001202,13074442100.0,500,13072003900.0,500,1413.49,0.000226,2012,201208,1,2012-08-22,0,0
4414,20120823,-0.007941,-0.007955,-0.009487,-0.009534,12970437800.0,500,13074442100.0,500,1402.08,-0.008072,2012,201208,1,2012-08-23,0,0
4415,20120824,0.006712999999999999,0.006557,0.005719,0.005637,13055299400.0,500,12970437800.0,500,1411.13,0.006455,2012,201208,1,2012-08-24,0,0
4416,20120827,-0.000408,-0.000417,-0.001832,-0.001849,13049861700.0,500,13055299400.0,500,1410.44,-0.000489,2012,201208,1,2012-08-27,0,0
4417,20120828,-0.0007059999999999999,-0.0007650000000000001,-0.000579,-0.000618,13039882100.0,500,13049861700.0,500,1409.3,-0.000808,2012,201208,1,2012-08-28,0,0
4418,20120829,0.001133,0.0008990000000000002,0.002433,0.0020670000000000003,13051660200.0,500,13039882100.0,500,1410.49,0.0008439999999999999,2012,201208,1,2012-08-29,0,0
4419,20120830,-0.007663,-0.007807,-0.007992,-0.008129,12949761600.0,500,13051660200.0,500,1399.48,-0.007806,2012,201208,1,2012-08-30,0,0
4420,20120831,0.005188,0.005171,0.005378,0.00533,12981524900.0,500,12949761600.0,500,1406.58,0.005072999999999999,2012,201208,1,2012-08-31,0,0
4421,20120904,-0.000936,-0.000956,-0.001435,-0.001475,12968803600.0,500,12981524900.0,500,1404.94,-0.001166,2012,201209,1,2012-09-04,0,0
4422,20120905,-0.000866,-0.001116,-0.000906,-0.001217,12975562400.0,500,12990175200.0,500,1403.44,-0.001068,2012,201209,1,2012-09-05,0,0
4423,20120906,0.02038,0.020233,0.022154,0.021947,13238094900.0,500,12975562400.0,500,1432.12,0.020436000000000003,2012,201209,1,2012-09-06,0,0
4424,20120907,0.0040100000000000005,0.003958,0.006945999999999999,0.006875,13290354800.0,500,13238094900.0,500,1437.92,0.00405,2012,201209,1,2012-09-07,0,0
4425,20120910,-0.006136,-0.0061920000000000005,-0.005059,-0.005126,13208527200.0,500,13290354800.0,500,1429.08,-0.006148,2012,201209,1,2012-09-10,0,0
4426,20120911,0.003175,0.003164,0.005361,0.005343,13250323000.0,500,13208527200.0,500,1433.56,0.003135,2012,201209,1,2012-09-11,0,0
4427,20120912,0.002337,0.002079,0.00315,0.002888,13277866400.0,500,13250323000.0,500,1436.56,0.002093,2012,201209,1,2012-09-12,0,0
4428,20120913,0.016295,0.016159,0.014869,0.014767,13492424300.0,500,13277866400.0,500,1459.99,0.016309999999999998,2012,201209,1,2012-09-13,0,0
4429,20120914,0.004019,0.004014,0.007748,0.007742,13548061100.0,500,13492424300.0,500,1465.77,0.003959000000000001,2012,201209,1,2012-09-14,0,0
4430,20120917,-0.003166,-0.003212,-0.006983,-0.007039,13504272700.0,500,13548061100.0,500,1461.19,-0.003125,2012,201209,1,2012-09-17,0,0
4431,20120918,-0.001285,-0.0013039999999999998,-0.003587,-0.003654,13486682800.0,500,13504272700.0,500,1459.32,-0.00128,2012,201209,1,2012-09-18,0,0
4432,20120919,0.00121,0.001193,0.002308,0.00228,13502774200.0,500,13486682800.0,500,1461.05,0.001185,2012,201209,1,2012-09-19,0,0
4433,20120920,-0.00045,-0.000593,-0.002866,-0.002903,13494763800.0,500,13502774200.0,500,1460.26,-0.000541,2012,201209,1,2012-09-20,0,0
4434,20120921,-0.000179,-0.000182,-0.000357,-0.000373,13492253500.0,500,13494763800.0,500,1460.15,-7.5e-05,2012,201209,1,2012-09-21,0,0
4435,20120924,-0.002032,-0.002032,-0.003383,-0.003383,13464836000.0,500,13492253500.0,500,1456.89,-0.002233,2012,201209,0,2012-09-24,0,0
4436,20120925,-0.010525,-0.010634,-0.013519,-0.013543,13321651200.0,500,13464836000.0,500,1441.59,-0.010502,2012,201209,0,2012-09-25,0,0
4437,20120926,-0.005536,-0.005741,-0.005708,-0.006041,13245167500.0,500,13321651200.0,500,1433.32,-0.005737,2012,201209,0,2012-09-26,0,0
4438,20120927,0.009581,0.009516,0.009994,0.009889,13371204200.0,500,13245167500.0,500,1447.15,0.009649,2012,201209,0,2012-09-27,0,0
4439,20120928,-0.004484,-0.004487,-0.003838,-0.003843,13307045000.0,500,13371204200.0,500,1440.67,-0.004478,2012,201209,0,2012-09-28,0,0
4440,20121001,0.002764,0.00272,0.002,0.001955,13344522700.0,500,13321602300.0,500,1444.49,0.002652,2012,201210,0,2012-10-01,0,0
4441,20121002,0.000982,0.000921,0.001652,0.001623,13354667700.0,500,13369203900.0,500,1445.75,0.000872,2012,201210,-1,2012-10-02,0,0
4442,20121003,0.003885,0.003665,0.001902,0.00178,13403616300.0,500,13354667700.0,500,1450.99,0.003624,2012,201210,-1,2012-10-03,0,0
4443,20121004,0.00725,0.007233,0.008948999999999999,0.008916,13500568100.0,500,13403616300.0,500,1461.4,0.007174,2012,201210,-1,2012-10-04,0,0
4444,20121005,-7.000000000000003e-06,-0.000337,0.000834,0.000735,13498441700.0,500,13502980500.0,500,1460.93,-0.000322,2012,201210,-1,2012-10-05,0,0
4445,20121008,-0.0032990000000000003,-0.0032990000000000003,-0.002109,-0.002109,13453906300.0,500,13498441700.0,500,1455.88,-0.003457,2012,201210,-1,2012-10-08,0,0
4446,20121009,-0.009926,-0.00995,-0.009442,-0.00948,13320045400.0,500,13453906300.0,500,1441.48,-0.009891,2012,201210,-1,2012-10-09,0,0
4447,20121010,-0.005926,-0.0060030000000000005,-0.006716,-0.006774,13240073700.0,500,13320045400.0,500,1432.56,-0.006188,2012,201210,-1,2012-10-10,0,0
4448,20121011,0.000421,0.000258,0.00394,0.003843,13243489000.0,500,13240073700.0,500,1432.84,0.000195,2012,201210,-1,2012-10-11,0,0
4449,20121012,-0.002788,-0.002809,-0.004518,-0.004541,13206251500.0,500,13243489000.0,500,1428.59,-0.002966,2012,201210,-1,2012-10-12,0,0
4450,20121015,0.008097,0.008094,0.007706,0.007703,13313306600.0,500,13206251500.0,500,1440.13,0.008078,2012,201210,-1,2012-10-15,0,0
4451,20121016,0.010141,0.010141,0.0117,0.0117,13448319700.0,500,13313306600.0,500,1454.92,0.01027,2012,201210,-1,2012-10-16,0,0
4452,20121017,0.004166,0.00405,0.005437,0.005416,13502883900.0,500,13448319700.0,500,1460.91,0.004117,2012,201210,-1,2012-10-17,0,0
4453,20121018,-0.00245,-0.002553,0.000323,4.9e-05,13468408200.0,500,13502883900.0,500,1457.34,-0.002444,2012,201210,-1,2012-10-18,0,0
